12/11/2022 04:29:45 (train:62) INFO: ./model/cmu_arctic\resume_epoch10
12/11/2022 04:49:07 (train:90) INFO: epoch 13, mini-batch 8: IMLoss=0.2535, DALoss=0.0029
12/11/2022 04:49:18 (train:117) INFO: epoch 13, mini-batch 8: MainLoss=0.2862, DALoss=0.0269
12/11/2022 04:49:21 (train:90) INFO: epoch 13, mini-batch 9: IMLoss=0.2564, DALoss=0.0027
12/11/2022 04:49:36 (train:117) INFO: epoch 13, mini-batch 9: MainLoss=0.2889, DALoss=0.0194
12/11/2022 04:49:39 (train:90) INFO: epoch 13, mini-batch 10: IMLoss=0.2508, DALoss=0.0032
12/11/2022 04:49:50 (train:117) INFO: epoch 13, mini-batch 10: MainLoss=0.2836, DALoss=0.0305
12/11/2022 04:49:52 (train:90) INFO: epoch 13, mini-batch 11: IMLoss=0.2530, DALoss=0.0045
12/11/2022 04:50:04 (train:117) INFO: epoch 13, mini-batch 11: MainLoss=0.2853, DALoss=0.0305
12/11/2022 04:50:06 (train:90) INFO: epoch 13, mini-batch 12: IMLoss=0.2558, DALoss=0.0042
12/11/2022 04:50:18 (train:117) INFO: epoch 13, mini-batch 12: MainLoss=0.2861, DALoss=0.0267
12/11/2022 04:50:21 (train:90) INFO: epoch 13, mini-batch 13: IMLoss=0.2517, DALoss=0.0030
12/11/2022 04:50:33 (train:117) INFO: epoch 13, mini-batch 13: MainLoss=0.2821, DALoss=0.0230
12/11/2022 04:50:36 (train:90) INFO: epoch 13, mini-batch 14: IMLoss=0.2495, DALoss=0.0027
12/11/2022 04:50:47 (train:117) INFO: epoch 13, mini-batch 14: MainLoss=0.2817, DALoss=0.0266
12/11/2022 04:50:50 (train:90) INFO: epoch 13, mini-batch 15: IMLoss=0.2526, DALoss=0.0038
12/11/2022 04:51:02 (train:117) INFO: epoch 13, mini-batch 15: MainLoss=0.2826, DALoss=0.0276
12/11/2022 04:51:04 (train:90) INFO: epoch 13, mini-batch 16: IMLoss=0.2527, DALoss=0.0047
12/11/2022 04:51:14 (train:117) INFO: epoch 13, mini-batch 16: MainLoss=0.2870, DALoss=0.0436
12/11/2022 04:51:17 (train:90) INFO: epoch 13, mini-batch 17: IMLoss=0.2559, DALoss=0.0044
12/11/2022 04:51:29 (train:117) INFO: epoch 13, mini-batch 17: MainLoss=0.2856, DALoss=0.0310
12/11/2022 04:51:32 (train:90) INFO: epoch 13, mini-batch 18: IMLoss=0.2515, DALoss=0.0037
12/11/2022 04:51:44 (train:117) INFO: epoch 13, mini-batch 18: MainLoss=0.2826, DALoss=0.0265
12/11/2022 04:51:46 (train:90) INFO: epoch 13, mini-batch 19: IMLoss=0.2514, DALoss=0.0026
12/11/2022 04:51:59 (train:117) INFO: epoch 13, mini-batch 19: MainLoss=0.2843, DALoss=0.0237
12/11/2022 04:52:01 (train:90) INFO: epoch 13, mini-batch 20: IMLoss=0.2540, DALoss=0.0036
12/11/2022 04:52:14 (train:117) INFO: epoch 13, mini-batch 20: MainLoss=0.2851, DALoss=0.0236
12/11/2022 04:52:16 (train:90) INFO: epoch 13, mini-batch 21: IMLoss=0.2504, DALoss=0.0041
12/11/2022 04:52:29 (train:117) INFO: epoch 13, mini-batch 21: MainLoss=0.2807, DALoss=0.0229
12/11/2022 04:52:32 (train:90) INFO: epoch 13, mini-batch 22: IMLoss=0.2514, DALoss=0.0025
12/11/2022 04:52:45 (train:117) INFO: epoch 13, mini-batch 22: MainLoss=0.2870, DALoss=0.0243
12/11/2022 04:52:48 (train:90) INFO: epoch 13, mini-batch 23: IMLoss=0.2529, DALoss=0.0028
12/11/2022 04:53:02 (train:117) INFO: epoch 13, mini-batch 23: MainLoss=0.2868, DALoss=0.0242
12/11/2022 04:53:05 (train:90) INFO: epoch 13, mini-batch 24: IMLoss=0.2517, DALoss=0.0038
12/11/2022 04:53:17 (train:117) INFO: epoch 13, mini-batch 24: MainLoss=0.2818, DALoss=0.0267
12/11/2022 04:53:19 (train:90) INFO: epoch 13, mini-batch 25: IMLoss=0.2525, DALoss=0.0032
12/11/2022 04:53:31 (train:117) INFO: epoch 13, mini-batch 25: MainLoss=0.2818, DALoss=0.0251
12/11/2022 04:53:33 (train:90) INFO: epoch 13, mini-batch 26: IMLoss=0.2495, DALoss=0.0027
12/11/2022 04:53:45 (train:117) INFO: epoch 13, mini-batch 26: MainLoss=0.2814, DALoss=0.0259
12/11/2022 04:53:48 (train:90) INFO: epoch 13, mini-batch 27: IMLoss=0.2506, DALoss=0.0035
12/11/2022 04:53:59 (train:117) INFO: epoch 13, mini-batch 27: MainLoss=0.2840, DALoss=0.0273
12/11/2022 04:54:02 (train:90) INFO: epoch 13, mini-batch 28: IMLoss=0.2549, DALoss=0.0036
12/11/2022 04:54:14 (train:117) INFO: epoch 13, mini-batch 28: MainLoss=0.2853, DALoss=0.0238
12/11/2022 04:54:17 (train:90) INFO: epoch 13, mini-batch 29: IMLoss=0.2573, DALoss=0.0031
12/11/2022 04:54:30 (train:117) INFO: epoch 13, mini-batch 29: MainLoss=0.2890, DALoss=0.0308
